Date,Description,Debit,Credit,Balance,Category,SubCategory
22/06/2023,Visa Purchase                 20Jun Sq *Village Asian Gr North Ade,16.6,,258171.33,Food & Beverage,Food & Groceries
22/06/2023,Osko Deposit                  22Jun22:05 Lucas Chapman,,1,258187.93,Deposits,Deposit
22/06/2023,Eftpos Debit                  22Jun06:35 Beem It\,500,,258186.93,Withdrawals & Transfers,Funds transfer
22/06/2023,Cardless Atm Withdrawal       22Jun09:48 Westpac               Prospect     5  Au,500,,258686.93,Withdrawals & Transfers,ATM & EFTPOS
21/06/2023,Allianz Aust 1Rd221368017823172,147.55,,259186.93,Bills & Payments,Insurance
21/06/2023,Allianz Aust 1Rd220985017823172,23.13,,259334.48,Bills & Payments,Insurance
21/06/2023,Visa Purchase                 19Jun St Georges Bakehouse North Ade,11.1,,259357.61,Food & Beverage,Dining out
21/06/2023,Osko Deposit                  21Jun14:39 Mrs Michelle Ann Russell,,50,259368.71,Deposits,Deposit
20/06/2023,Atm Withdrawal                20Jun17:11 Atmx 139 Oconnell St   North Adelaid08Au,2000,,259318.71,Withdrawals & Transfers,ATM & EFTPOS
20/06/2023,Osko Withdrawal               20Jun14:57 Hayley,500,,261318.71,Withdrawals & Transfers,Withdrawal
19/06/2023,Osko Withdrawal               19Jun14:52 Michelle,50,,261818.71,Withdrawals & Transfers,Withdrawal
19/06/2023,Eftpos Debit                  18Jun02:48 Beem It\,500,,261868.71,Withdrawals & Transfers,Funds transfer
16/06/2023,Loan Repayment S.514.2655406.00,4921,,262368.71,Home & Property,Mortgage & Rent
16/06/2023,Osko Withdrawal               16Jun17:30 Lucas Chapman,1490,,267289.71,Withdrawals & Transfers,Withdrawal
16/06/2023,Osko Withdrawal               16Jun17:24 Lucas Chapman,10,,268779.71,Withdrawals & Transfers,Withdrawal
15/06/2023,Visa Purchase                 13Jun 1 Office Account     Adelaide,110,,268789.71,Bills & Payments,Legal & Financial services
15/06/2023,Visa Purchase                 13Jun Pasta Go Go North Ad North Ade,15.4,,268899.71,Food & Beverage,Dining out
15/06/2023,Property Managme Rent,,437.68,268915.11,Deposits,Deposit
14/06/2023,Raa 33512344_9_1,70.66,,268477.43,Transport & Travel,Vehicle Expenses
13/06/2023,American Express 376012649071009,11140.33,,268548.09,Bills & Payments,Expenses & Payments
13/06/2023,Visa Purchase                 12Jun Medibank Phi Debit   Melbourne,560.69,,279688.42,Bills & Payments,Insurance
13/06/2023,Atm Withdrawal                13Jun15:43 Atmx 139 Oconnell St   North Adelaid08Au,600,,280249.11,Withdrawals & Transfers,ATM & EFTPOS
12/06/2023,Eftpos Debit                  11Jun13:56 Beem It\,1500,,280849.11,Withdrawals & Transfers,Funds transfer
12/06/2023,Osko Withdrawal               11Jun16:18 Michelle,100,,282349.11,Withdrawals & Transfers,Withdrawal
10/06/2023,Visa Purchase                 08Jun Ndc Service Co Pty L North Ade,4545,,282449.11,Retail & Personal,Medical & Personal care
10/06/2023,Visa Purchase                 08Jun City Bbq & Yum Cha P Rundle Ma,18,,286994.11,Food & Beverage,Dining out
10/06/2023,Osko Withdrawal               10Jun17:04 K Bond,1200,,287012.11,Withdrawals & Transfers,Withdrawal
10/06/2023,Osko Deposit                  10Jun02:19 Mrs Michelle Ann Russell,,50,288212.11,Deposits,Deposit
9/06/2023,Atm Withdrawal                09Jun15:23 Atmx 139 Oconnell St   North Adelaid08Au,2000,,288162.11,Withdrawals & Transfers,ATM & EFTPOS
8/06/2023,Visa Purchase                 06Jun Ndc Service Co Pty L North Ade,125,,290162.11,Retail & Personal,Medical & Personal care
8/06/2023,Visa Purchase                 06Jun Bakery On O'Connell  North Ade,17.7,,290287.11,Food & Beverage,Food & Groceries
8/06/2023,Atm Withdrawal                08Jun14:01 Rundle Place Os          Adelaide     Au,2000,,290304.81,Withdrawals & Transfers,ATM & EFTPOS
7/06/2023,Osko Deposit                  07Jun16:24 Mrs Michelle Ann Russell,,100,292304.81,Deposits,Deposit
6/06/2023,Raa 32276905_12_1,20.83,,292204.81,Transport & Travel,Vehicle Expenses
6/06/2023,Visa Purchase                 03Jun Bakery On O'Connell  North Ade,18.1,,292225.64,Food & Beverage,Food & Groceries
6/06/2023,Eftpos Debit                  05Jun12:49 Beem It\,500,,292243.74,Withdrawals & Transfers,Funds transfer
5/06/2023,Osko Withdrawal               04Jun16:12 Michelle,100,,292743.74,Withdrawals & Transfers,Withdrawal
5/06/2023,Internet Deposit              04Jun16:06 From 9000204517840,,15000,292843.74,Deposits,Deposit
3/06/2023,Visa Purchase                 31May Bakery On O'Connell  North Ade,22.9,,277843.74,Food & Beverage,Food & Groceries
1/06/2023,Tfr Wdl BPAY Internet         01Jun06:14 111534              City Of Adelaide,614.9,,277866.64,Bills & Payments,Tax payments
1/06/2023,Tfr Wdl BPAY Internet         01Jun06:14 440057              City Of Adelaide,538.75,,278481.54,Bills & Payments,Tax payments
31/05/2023,Visa Purchase                 29May Adelaide Health Care Adelaide,86.35,,279020.29,Retail & Personal,Medical & Personal care
31/05/2023,Property Managme Rent,,2399.8,279106.64,Deposits,Deposit
30/05/2023,Visa Purchase                 26May Bakery On O'Connell  North Ade,23.9,,276706.84,Food & Beverage,Food & Groceries
29/05/2023,Raa 33748936_7_1,33.75,,276730.74,Transport & Travel,Vehicle Expenses
29/05/2023,Visa Purchase                 25May Bakery On O'Connell  North Ade,18.6,,276764.49,Food & Beverage,Food & Groceries
29/05/2023,Visa Purchase                 26May City Bbq & Yum Cha P Rundle Ma,18,,276783.09,Food & Beverage,Dining out
29/05/2023,Raa 33564303_8_1,16.58,,276801.09,Transport & Travel,Vehicle Expenses
29/05/2023,Visa Purchase                 26May Shijia Service Pty L Adelaide,11.3,,276817.67,Food & Beverage,Food & Groceries
29/05/2023,Medibank Private 650019468241,,239.05,276828.97,Deposits,Insurance
29/05/2023,Mcare Benefits 572162504 Gywq,,39.75,276589.92,Government payments,Centrelink payments
29/05/2023,Osko Withdrawal               29May13:53 Michelle,100,,276550.17,Withdrawals & Transfers,Withdrawal
27/05/2023,Visa Purchase                 24May Bakery On O'Connell  North Ade,5.5,,276650.17,Food & Beverage,Food & Groceries
26/05/2023,Visa Purchase                 23May Bakery On O'Connell  North Ade,10.5,,276655.67,Food & Beverage,Food & Groceries
26/05/2023,Visa Purchase                 24May Sq *Village Asian Gr North Ade,5.4,,276666.17,Food & Beverage,Food & Groceries
26/05/2023,Visa Purchase                 24May Bakers Delight       North Ade,3.5,,276671.57,Food & Beverage,Food & Groceries
26/05/2023,Tfr Wdl BPAY Internet         26May06:07 4601843800646786    Banksa Cards,500,,276675.07,Withdrawals & Transfers,Withdrawal
25/05/2023,Atm Withdrawal                25May09:27 Atmx 139 Oconnell St   North Adelaid08Au,1550,,277175.07,Withdrawals & Transfers,ATM & EFTPOS
24/05/2023,Atm Withdrawal                24May09:29 Rundle Place Os          Adelaide     Au,2000,,278725.07,Withdrawals & Transfers,ATM & EFTPOS
22/05/2023,Visa Purchase                 19May Ndc Service Co Pty L North Ade,567,,280725.07,Retail & Personal,Medical & Personal care
22/05/2023,Allianz Aust 1Rd221368014623142,147.55,,281292.07,Bills & Payments,Insurance
22/05/2023,Allianz Aust 1Rd220985014623142,23.13,,281439.62,Bills & Payments,Insurance
22/05/2023,Osko Withdrawal               22May19:40 Ada Oliver Dearman,100,,281462.75,Withdrawals & Transfers,Withdrawal
20/05/2023,Visa Purchase                 17May Bakery On O'Connell  North Ade,18,,281562.75,Food & Beverage,Food & Groceries
16/05/2023,Visa Purchase                 13May Bakery On O'Connell  North Ade,21.8,,281580.75,Food & Beverage,Food & Groceries
16/05/2023,Loan Repayment S.514.2655406.00,4808,,281602.55,Home & Property,Mortgage & Rent
15/05/2023,American Express 376012649071009,18534.88,,286410.55,Bills & Payments,Expenses & Payments
15/05/2023,Raa 33512344_8_1,70.66,,304945.43,Transport & Travel,Vehicle Expenses
15/05/2023,Property Managme Rent,,1199.9,305016.09,Deposits,Deposit
13/05/2023,Visa Purchase                 10May Bakery On O'Connell  North Ade,17.2,,303816.19,Food & Beverage,Food & Groceries
12/05/2023,Tfr Wdl BPAY Internet         12May06:05 001608865433292360  Tax Office Payments,500,,303833.39,Bills & Payments,Tax payments
11/05/2023,Visa Purchase                 10May Medibank Phi Debit   Melbourne,543.35,,304333.39,Bills & Payments,Insurance
11/05/2023,Osko Withdrawal               11May16:13 Happy Birthday Hayley,1500,,304876.74,Withdrawals & Transfers,Withdrawal
10/05/2023,Osko Deposit                  10May18:10 Mrs Michelle Ann Russell,,175,306376.74,Deposits,Deposit
9/05/2023,Atm Withdrawal                09May15:30 Rundle Place Os          Adelaide     Au,1000,,306201.74,Withdrawals & Transfers,ATM & EFTPOS
8/05/2023,Raa 32276905_11_1,20.83,,307201.74,Transport & Travel,Vehicle Expenses
8/05/2023,Visa Purchase                 04May Bakery On O'Connell  North Ade,17,,307222.57,Food & Beverage,Food & Groceries
8/05/2023,Atm Withdrawal                07May14:10 Atmx 139 Oconnell St   North Adelaid08Au,2000,,307239.57,Withdrawals & Transfers,ATM & EFTPOS
5/05/2023,Osko Deposit                  05May11:46 Me  Mrs Michelle Ann Russell,,150,309239.57,Deposits,Deposit
3/05/2023,Atm Withdrawal                03May14:15 Banksa                Adelaide Sa  5  Au,2000,,309089.57,Withdrawals & Transfers,ATM & EFTPOS
2/05/2023,Internet Deposit              02May12:08 From 0280074830940,,95000,311089.57,Deposits,Deposit
1/05/2023,Raa 33748936_6_1,33.75,,216089.57,Transport & Travel,Vehicle Expenses
1/05/2023,Raa 33564303_7_1,16.58,,216123.32,Transport & Travel,Vehicle Expenses
1/05/2023,Atm Withdrawal                01May16:59 Atmx 139 Oconnell St   North Adelaid08Au,2000,,216139.9,Withdrawals & Transfers,ATM & EFTPOS
29/04/2023,Internet Deposit              29Apr22:09 From 9000204517840,,22000,218139.9,Deposits,Deposit
29/04/2023,Osko Withdrawal               29Apr16:52 Andrew K Bond,600,,196139.9,Withdrawals & Transfers,Withdrawal
29/04/2023,Atm Withdrawal                29Apr16:17 Banksa                Adelaide     5  Au,1500,,196739.9,Withdrawals & Transfers,ATM & EFTPOS
28/04/2023,Property Managme Rent,,1144.52,198239.9,Deposits,Deposit
28/04/2023,Tfr Wdl BPAY Internet         27Apr23:58 4601843800646786    Banksa Cards,2000,,197095.38,Withdrawals & Transfers,Withdrawal
27/04/2023,Visa Purchase                 21Apr Metro Oyster Bar P/L Adelaide,117.4,,199095.38,Food & Beverage,Dining out
27/04/2023,Visa Purchase                 24Apr Bakery On O'Connell  North Ade,12.2,,199212.78,Food & Beverage,Food & Groceries
27/04/2023,Visa Purchase                 21Apr Crown And Anchor     Adelaide,9,,199224.98,Transport & Travel,Hotels and Accommodation
24/04/2023,Visa Purchase                 20Apr All Day Stores Pty L Adelaide,44.45,,199233.98,Food & Beverage,Food & Groceries
24/04/2023,Osko Deposit                  24Apr18:11 Mrs Michelle Ann Russell,,120,199278.43,Deposits,Deposit
24/04/2023,Osko Withdrawal               23Apr15:03 148976 Payment For Order Numbe Ozsmoke,162.6,,199158.43,Withdrawals & Transfers,Withdrawal
22/04/2023,Visa Purchase                 20Apr Sq *Daily Planet Ade Adelaide,4.6,,199321.03,Food & Beverage,Dining out
21/04/2023,Allianz Aust 1Rd221368011123111,147.55,,199325.63,Bills & Payments,Insurance
21/04/2023,Allianz Aust 1Rd220985011123111,23.13,,199473.18,Bills & Payments,Insurance
21/04/2023,Medibank Private 650019248164,,68.1,199496.31,Deposits,Insurance
21/04/2023,Osko Deposit                  21Apr10:17 Mrs Michelle Ann Russell,,200,199428.21,Deposits,Deposit
20/04/2023,Atm Withdrawal                20Apr14:28 Banksa                Adelaide Sa  5  Au,2000,,199228.21,Withdrawals & Transfers,ATM & EFTPOS
20/04/2023,Tfr Wdl BPAY Internet         20Apr08:39 4601843800646786    Banksa Cards,1000,,201228.21,Withdrawals & Transfers,Withdrawal
18/04/2023,Visa Purchase                 14Apr Sa Water             Adelaide,54.55,,202228.21,Bills & Payments,Utilities & Rates
18/04/2023,Visa Purchase                 14Apr Bakery On O'Connell  North Ade,22.7,,202282.76,Food & Beverage,Food & Groceries
17/04/2023,Visa Purchase                 13Apr Ezymart 118 K W S Pl Adelaide,8.98,,202305.46,Food & Beverage,Food & Groceries
17/04/2023,Property Managme Rent,,849.52,202314.44,Deposits,Deposit
17/04/2023,Loan Repayment S.514.2655406.00,4696,,201464.92,Home & Property,Mortgage & Rent
15/04/2023,Osko Withdrawal               15Apr20:36 Michelle,350,,206160.92,Withdrawals & Transfers,Withdrawal
14/04/2023,Raa 33512344_7_1,70.66,,206510.92,Transport & Travel,Vehicle Expenses
14/04/2023,Visa Purchase                 06Apr Cumberland Arms Hote Adelaide,9.5,,206581.58,Food & Beverage,Beverages
14/04/2023,Atm Withdrawal                14Apr12:38 Rundle Place Os          Adelaide     Au,1000,,206591.08,Withdrawals & Transfers,ATM & EFTPOS
13/04/2023,Osko Deposit                  13Apr18:03 Courtney Anne Girdler Sweet Image Hire,,200,207591.08,Deposits,Deposit
13/04/2023,Osko Deposit                  13Apr09:58 Mrs Michelle Ann Russell,,270,207391.08,Deposits,Deposit
13/04/2023,Tfr Wdl BPAY Internet         13Apr06:24 4601843800646786    Banksa Cards,1500,,207121.08,Withdrawals & Transfers,Withdrawal
12/04/2023,Visa Purchase                 10Apr Medibank Phi Debit   Melbourne,543.35,,208621.08,Bills & Payments,Insurance
12/04/2023,Raa 33512344_6_2,70.66,,209164.43,Transport & Travel,Vehicle Expenses
12/04/2023,Raa 33748936_5_2,33.75,,209235.09,Transport & Travel,Vehicle Expenses
12/04/2023,Raa 32276905_10_2,20.83,,209268.84,Transport & Travel,Vehicle Expenses
12/04/2023,Raa 33564303_6_2,16.58,,209289.67,Transport & Travel,Vehicle Expenses
11/04/2023,American Express 376012649071009,7431.69,,209306.25,Bills & Payments,Expenses & Payments
11/04/2023,Visa Purchase                 06Apr The Coffee Club Gepp Gepps Cro,58.9,,216737.94,Food & Beverage,Beverages
11/04/2023,Visa Purchase                 06Apr On The Way Convenien Adelaide,6.5,,216796.84,Food & Beverage,Food & Groceries
11/04/2023,Internet Deposit              11Apr13:56 From 9000204517840,,10000,216803.34,Deposits,Deposit
11/04/2023,Tfr Wdl BPAY Internet         11Apr10:08 4601843800646786    Banksa Cards,25,,206803.34,Withdrawals & Transfers,Withdrawal
8/04/2023,Visa Purchase                 04Apr Singh Thai Restauran Adelaide,24.5,,206828.34,Food & Beverage,Dining out
6/04/2023,Atm Withdrawal                06Apr12:46 Banksa                Adelaide Sa  5  Au,2000,,206852.84,Withdrawals & Transfers,ATM & EFTPOS
6/04/2023,Osko Withdrawal               06Apr08:50 Hayley,400,,208852.84,Withdrawals & Transfers,Withdrawal
5/04/2023,Osko Withdrawal               05Apr15:32 Hayley,300,,209252.84,Withdrawals & Transfers,Withdrawal
5/04/2023,Atm Withdrawal                05Apr10:29 Banksa                Adelaide Sa  5  Au,1200,,209552.84,Withdrawals & Transfers,ATM & EFTPOS
5/04/2023,Osko Deposit                  05Apr06:46 Mrs Michelle Ann Russell,,245,210752.84,Deposits,Deposit
5/04/2023,Atm Operator Fee Wdl          04Apr23:38 Atmx 139 Oconnell St   North Adelaid08Au,3,,210507.84,Fees & Charges,Fees & Charges
5/04/2023,Atm Withdrawal                04Apr23:38 Atmx 139 Oconnell St   North Adelaid08Au,2000,,210510.84,Withdrawals & Transfers,ATM & EFTPOS
4/04/2023,Visa Purchase                 31Mar Bakery On O'Connell  North Ade,15.9,,212510.84,Food & Beverage,Food & Groceries
4/04/2023,Visa Purchase                 01Apr Bakery On O'Connell  North Ade,15.9,,212526.74,Food & Beverage,Food & Groceries
1/04/2023,Visa Purchase                 30Mar 2Co.Com*Revouninstal Amsterdam,18.69,,212542.64,Home & Property,Technology & Appliances
1/04/2023,Visa Purchase                 29Mar Ezymart 118 K W S Pl Adelaide,4.99,,212561.33,Food & Beverage,Food & Groceries
31/03/2023,Visa Purchase                 30Mar Medibank Phi Debit   Melbourne,17.85,,212566.32,Bills & Payments,Insurance
31/03/2023,Property Managme Rent,,429.52,212584.17,Deposits,Deposit
30/03/2023,Visa Purchase                 27Mar Bakery On O'Connell  North Ade,34,,212154.65,Food & Beverage,Food & Groceries
30/03/2023,Visa Purchase                 27Mar Giuseppe Paradiso    Adelaide,5,,212188.65,Food & Beverage,Dining out
29/03/2023,Visa Purchase                 26Mar Bakery On O'Connell  North Ade,12,,212193.65,Food & Beverage,Food & Groceries
29/03/2023,Osko Deposit                  29Mar12:00 Mrs Michelle Ann Russell,,245,212205.65,Deposits,Deposit
28/03/2023,Visa Purchase                 25Mar Bakery On O'Connell  North Ade,12.2,,211960.65,Food & Beverage,Food & Groceries
28/03/2023,Atm Withdrawal                28Mar10:28 Rundle Place Os          Adelaide     Au,2000,,211972.85,Withdrawals & Transfers,ATM & EFTPOS
23/03/2023,Cardless Atm Withdrawal       23Mar13:58 Banksa                Adelaide Sa  5  Au,500,,213972.85,Withdrawals & Transfers,ATM & EFTPOS
22/03/2023,Cardless Atm Withdrawal       22Mar14:06 Rundle Place Os          Adelaide     Au,500,,214472.85,Withdrawals & Transfers,ATM & EFTPOS
22/03/2023,Osko Deposit                  22Mar07:22 Mrs Michelle Ann Russell,,225,214972.85,Deposits,Deposit
21/03/2023,Allianz Aust 1Rd221368017523080,129.35,,214747.85,Bills & Payments,Insurance
21/03/2023,Allianz Aust 1Rd220985017523080,19.44,,214877.2,Bills & Payments,Insurance
18/03/2023,Visa Purchase                 17Mar Medibank Phi Payment Melbourne,543.35,,214896.64,Bills & Payments,Insurance
16/03/2023,American Express 376012649071009,15980.98,,215439.99,Bills & Payments,Expenses & Payments
16/03/2023,Loan Repayment S.514.2655406.00,4696,,231420.97,Home & Property,Mortgage & Rent
16/03/2023,Atm Operator Fee Wdl          16Mar14:56 Atmx 139 Oconnell St   North Adelaid08Au,3,,236116.97,Fees & Charges,Fees & Charges
16/03/2023,Atm Withdrawal                16Mar14:56 Atmx 139 Oconnell St   North Adelaid08Au,2000,,236119.97,Withdrawals & Transfers,ATM & EFTPOS
16/03/2023,Cardless Atm Withdrawal       16Mar12:49 Banksa                Adelaide     5  Au,500,,238119.97,Withdrawals & Transfers,ATM & EFTPOS
15/03/2023,Property Managme Rent,,1144.52,238619.97,Deposits,Deposit
15/03/2023,Osko Deposit                  15Mar15:08 Mrs Michelle Ann Russell,,25,237475.45,Deposits,Deposit
10/03/2023,Osko Deposit                  10Mar13:04 Mrs Michelle Ann Russell,,60,237450.45,Deposits,Deposit
9/03/2023,Osko Deposit                  09Mar17:39 Mrs Michelle Ann Russell,,100,237390.45,Deposits,Deposit
8/03/2023,Visa Purchase                 05Mar The Jnrs Arms Htl Pl Hindmarsh,29,,237290.45,Food & Beverage,Beverages
8/03/2023,Visa Purchase                 06Mar Raa                  Mile End,20.83,,237319.45,Transport & Travel,Vehicle Expenses
8/03/2023,Visa Purchase                 05Mar The Jnrs Arms Htl Pl Hindmarsh,10,,237340.28,Food & Beverage,Beverages
8/03/2023,Visa Purchase                 05Mar Governor Hindmarsh H Hindmarsh,10,,237350.28,Food & Beverage,Beverages
8/03/2023,Osko Withdrawal               08Mar10:44 Hayley,700,,237360.28,Withdrawals & Transfers,Withdrawal
7/03/2023,Foreign Currency Conversn Fee,1.95,,238060.28,Fees & Charges,Fees & Charges
7/03/2023,Visa Purchase O/Seas          04Mar Usd43.58 Amzn Mktp Us*H51Py8O,65.11,,238062.23,Entertainment & Recreation,Books & Subscriptions
7/03/2023,Cash Withdrawal,1500,,238127.34,Withdrawals & Transfers,Withdrawal
7/03/2023,Cardless Atm Withdrawal       07Mar15:50 Banksa                Adelaide     5  Au,500,,239627.34,Withdrawals & Transfers,ATM & EFTPOS
6/03/2023,Visa Purchase                 02Mar Bakery On O'Connell  North Ade,24.4,,240127.34,Food & Beverage,Food & Groceries
3/03/2023,Visa Purchase                 28Feb Bakery On O'Connell  North Ade,11.3,,240151.74,Food & Beverage,Food & Groceries
2/03/2023,Visa Purchase                 28Feb Raa                  Mile End,33.75,,240163.04,Transport & Travel,Vehicle Expenses
2/03/2023,Visa Purchase                 27Feb Bakery On O'Connell  North Ade,23.7,,240196.79,Food & Beverage,Food & Groceries
2/03/2023,Visa Purchase                 28Feb Raa                  Mile End,16.58,,240220.49,Transport & Travel,Vehicle Expenses
1/03/2023,Visa Purchase                 26Feb North Adelaide Burge North Ade,20.5,,240237.07,Food & Beverage,Dining out
1/03/2023,Osko Deposit                  01Mar14:46 Me  Mrs Michelle Ann Russell,,200,240257.57,Deposits,Deposit
1/03/2023,Tfr Wdl BPAY Internet         01Mar06:00 111534              City Of Adelaide,614.9,,240057.57,Bills & Payments,Tax payments
1/03/2023,Tfr Wdl BPAY Internet         01Mar06:00 440057              City Of Adelaide,538.75,,240672.47,Bills & Payments,Tax payments
28/02/2023,Property Managme Rent,,1122.52,241211.22,Deposits,Deposit
27/02/2023,Visa Purchase                 24Feb North Adelaide Fitne East Hill,27.9,,240088.7,Retail & Personal,Health & Fitness
27/02/2023,Visa Purchase                 23Feb Bakery On O'Connell  North Ade,16.7,,240116.6,Food & Beverage,Food & Groceries
25/02/2023,Osko Withdrawal               25Feb19:05 Hayley,300,,240133.3,Withdrawals & Transfers,Withdrawal
25/02/2023,Osko Withdrawal               25Feb13:56 Michelle,100,,240433.3,Withdrawals & Transfers,Withdrawal
24/02/2023,Visa Purchase                 22Feb Optus Billing Autopa Macquarie,92.75,,240533.3,Bills & Payments,Telecommunications
22/02/2023,Visa Purchase                 20Feb Myrepublic           612831768,109,,240626.05,Bills & Payments,Telecommunications
22/02/2023,Visa Purchase                 19Feb Bakery On O'Connell  North Ade,29.6,,240735.05,Food & Beverage,Food & Groceries
22/02/2023,Visa Purchase                 20Feb City Bbq & Yum Cha P Sa Sa,16,,240764.65,Food & Beverage,Dining out
22/02/2023,Osko Deposit                  22Feb20:09 Mrs Michelle Ann Russell,,200,240780.65,Deposits,Deposit
21/02/2023,Allianz Aust 1Rd221368014423052,129.35,,240580.65,Bills & Payments,Insurance
21/02/2023,Allianz Aust 1Rd220985014423052,19.44,,240710,Bills & Payments,Insurance
21/02/2023,Visa Purchase                 17Feb Bakery On O'Connell  North Ade,17.4,,240729.44,Food & Beverage,Food & Groceries
21/02/2023,Atm Operator Fee Wdl          21Feb15:13 Atmx 139 Oconnell St   North Adelaid08Au,3,,240746.84,Fees & Charges,Fees & Charges
21/02/2023,Atm Withdrawal                21Feb15:13 Atmx 139 Oconnell St   North Adelaid08Au,2000,,240749.84,Withdrawals & Transfers,ATM & EFTPOS
20/02/2023,Foreign Currency Conversn Fee,1.31,,242749.84,Fees & Charges,Fees & Charges
20/02/2023,Visa Purchase O/Seas          17Feb Usd29.95 Lucky Rabbit Technol,43.8,,242751.15,Home & Property,Technology & Appliances
20/02/2023,Visa Purchase                 17Feb Pasta Go Go North Ad North Ade,14.4,,242794.95,Food & Beverage,Dining out
20/02/2023,Atm Withdrawal                20Feb11:10 Rundle Place Os          Adelaide     Au,2000,,242809.35,Withdrawals & Transfers,ATM & EFTPOS
20/02/2023,Atm Operator Fee Wdl          19Feb18:44 Atmx 139 Oconnell St   North Adelaid08Au,3,,244809.35,Fees & Charges,Fees & Charges
20/02/2023,Atm Withdrawal                19Feb18:44 Atmx 139 Oconnell St   North Adelaid08Au,800,,244812.35,Withdrawals & Transfers,ATM & EFTPOS
18/02/2023,Visa Credit                   15Feb Transportfornsw Tap  Sydney,,1.52,245612.35,Deposits,Deposit
18/02/2023,Visa Purchase                 16Feb City Bbq & Yum Cha P Sa Sa,19.5,,245610.83,Food & Beverage,Dining out
18/02/2023,Osko Deposit                  18Feb16:30 Thank U Xx Kellie Bond,,300,245630.33,Deposits,Deposit
17/02/2023,Visa Purchase                 14Feb Bakery On O'Connell  North Ade,29.6,,245330.33,Food & Beverage,Food & Groceries
17/02/2023,Visa Purchase                 13Feb Delaware North Retai Redcliffe,13,,245359.93,Food & Beverage,Dining out
17/02/2023,Internet Withdrawal           17Feb10:39 To 105-131 491577540,700,,245372.93,Withdrawals & Transfers,Funds transfer
16/02/2023,Visa Purchase                 14Feb Raa                  Mile End,70.66,,246072.93,Transport & Travel,Vehicle Expenses
16/02/2023,Loan Repayment S.514.2655406.00,4582,,246143.59,Home & Property,Mortgage & Rent
16/02/2023,Osko Withdrawal               16Feb09:30 144275 Fopr Order 144275 Ozsmoke,182.2,,250725.59,Withdrawals & Transfers,Withdrawal
16/02/2023,Osko Deposit                  16Feb07:47 Mrs Michelle Ann Russell,,140,250907.79,Deposits,Deposit
15/02/2023,Visa Purchase                 10Feb Ct Storeco Pty Ltd   Midvale,32.98,,250767.79,Food & Beverage,Dining out
15/02/2023,Property Managme Rent,,1144.52,250800.77,Deposits,Deposit
15/02/2023,Atm Operator Fee Wdl          15Feb14:11 Atmx 139 Oconnell St   North Adelaid08Au,3,,249656.25,Fees & Charges,Fees & Charges
15/02/2023,Atm Withdrawal                15Feb14:11 Atmx 139 Oconnell St   North Adelaid08Au,700,,249659.25,Withdrawals & Transfers,ATM & EFTPOS
15/02/2023,Osko Withdrawal               14Feb22:51 Kelli,20,,250359.25,Withdrawals & Transfers,Withdrawal
14/02/2023,American Express 376012649071009,5108.18,,250379.25,Bills & Payments,Expenses & Payments
14/02/2023,Atm Operator Fee Wdl          14Feb17:03 Atmx 139 Oconnell St   North Adelaid08Au,3,,255487.43,Fees & Charges,Fees & Charges
14/02/2023,Atm Withdrawal                14Feb17:03 Atmx 139 Oconnell St   North Adelaid08Au,450,,255490.43,Withdrawals & Transfers,ATM & EFTPOS
14/02/2023,Atm Operator Fee Wdl          14Feb09:54 Atmx 139 Oconnell St   North Adelaid08Au,3,,255940.43,Fees & Charges,Fees & Charges
14/02/2023,Atm Withdrawal                14Feb09:54 Atmx 139 Oconnell St   North Adelaid08Au,1200,,255943.43,Withdrawals & Transfers,ATM & EFTPOS
14/02/2023,Osko Withdrawal               14Feb06:55 K Bond,850,,257143.43,Withdrawals & Transfers,Withdrawal
13/02/2023,Visa Purchase                 10Feb North Adelaide Fitne East Hill,27.9,,257993.43,Retail & Personal,Health & Fitness
13/02/2023,Visa Purchase                 09Feb Bakery On O'Connell  North Ade,18.2,,258021.33,Food & Beverage,Food & Groceries
11/02/2023,Visa Purchase                 09Feb Myrepublic           612831768,107,,258039.53,Bills & Payments,Telecommunications
10/02/2023,Visa Purchase                 09Feb Medibank Phi Debit   Melbourne,543.35,,258146.53,Bills & Payments,Insurance
10/02/2023,Visa Purchase                 07Feb Bakery On O'Connell  North Ade,11.9,,258689.88,Food & Beverage,Food & Groceries
9/02/2023,Visa Purchase                 07Feb Krung Thep           North Ade,32,,258701.78,Food & Beverage,Dining out
9/02/2023,Osko Deposit                  09Feb10:34 Mrs Michelle Ann Russell,,225,258733.78,Deposits,Deposit
9/02/2023,Atm Operator Fee Wdl          09Feb09:58 Atmx 139 Oconnell St   North Adelaid08Au,3,,258508.78,Fees & Charges,Fees & Charges
9/02/2023,Atm Withdrawal                09Feb09:58 Atmx 139 Oconnell St   North Adelaid08Au,800,,258511.78,Withdrawals & Transfers,ATM & EFTPOS
8/02/2023,Visa Purchase                 06Feb Crikey               613862399,199,,259311.78,Entertainment & Recreation,Books & Subscriptions
8/02/2023,Visa Purchase                 06Feb Raa                  Mile End,20.83,,259510.78,Transport & Travel,Vehicle Expenses
7/02/2023,Visa Purchase                 04Feb Bakery On O'Connell  North Ade,23.2,,259531.61,Food & Beverage,Food & Groceries
7/02/2023,Visa Purchase                 03Feb Blue And White Cafe  North Ade,13,,259554.81,Food & Beverage,Dining out
6/02/2023,Visa Purchase                 02Feb The Coffee Club Gepp Gepps Cro,43.4,,259567.81,Food & Beverage,Beverages
